id,created_at,organization_id,organizationpillar_id,status,period,points,grade,activityDate,hoursSpent,submissionReleaseDate,completedDate,description,title,user_id,document_id,relatedFiles,verificationFiles,academicprogram_id,approvedPoints,feedback_id,datePerformed,activitySubmitted,activityApproved
2012,1746056383423,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,2,0.13,0,"[null,null]",2,,,"We spared, tried a new way of blocking, jump rope, jogged and practiced punches",Boxing,79f7938a-f5d9-40ac-b2cd-12066453bbd8,43190499,,,127,0.13,"[{""id"":1888,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1888,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-14,,
2013,1746056674167,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,2,0.13,0,"[null,null]",2,,,"We spared, practiced punches, jogged, did burpees, jump rope and stretches",Boxing,79f7938a-f5d9-40ac-b2cd-12066453bbd8,46051128,,,127,0.13,"[{""id"":1887,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1887,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-28,,
2014,1746057181702,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,2,0.45,0,"[null,null]",7,,,"I was taught by the regional manager and a studio manager how I could promote business, how to be social with others, they also gave me their experiences in jobs from where they started to where they are now, I learned how to plan for yoga sets and finally did yoga sets at the end of the job shadow that was relaxing and a little difficult","Job shadowing for yoga",79f7938a-f5d9-40ac-b2cd-12066453bbd8,94757754,,,127,0.45,"[{""id"":1886,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1886,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-29,,
2015,1746146513513,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,2,0.45,0,"[null,null]",7,,,"We were able to go into a class that was about sociology and it was very interesting that I took notes to practice when I'm in college myself.","College tour",ed120f1b-7d64-4772-a3e1-ff354449de85,48796854,,,127,0.45,"[{""id"":1928,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1928,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-01,2025-05-24,2025-05-05
2016,1746153073175,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0.08,0,"[null,null]",1.25,,,"20 question multiple chose question  about chapter","Psychology test.4",f623348f-0bc0-40c0-b069-437abb85ac3b,8325966,,,130,0.08,"[{""id"":1927,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1927,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-29,2025-05-24,2025-05-05
2017,1746153240582,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,1,0.08,0,"[null,null]",1.25,,,"20 multiple choice question","Psychology test pt.5",f623348f-0bc0-40c0-b069-437abb85ac3b,67399861,,,130,0.08,"[{""id"":1926,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1926,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-01,2025-05-24,2025-05-05
2018,1746156332089,173133d1-513b-49df-b6b8-729e187725cf,4365c32d-90b8-4269-8419-57319339f883,Accepted,2,0.4,0,"[null,null]",2,,,"Discussion on sin","Doctrine of Sin",db57d37d-4092-4a19-a808-e03779c5a0ad,62481096,,,128,0.4,"[{""id"":1914,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1914,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-01,,
2019,1746156424605,173133d1-513b-49df-b6b8-729e187725cf,4365c32d-90b8-4269-8419-57319339f883,Accepted,2,0.4,0,"[null,null]",2,,,"We no longer are separated from knowing because by accepting the work Jesus did, does and will do.","Doctrine of Sin",f5969a27-76ee-47df-95f4-b9d8582d0b20,92696647,,,128,0.4,"[{""id"":1915,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1915,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-01,,
2020,1746158729852,173133d1-513b-49df-b6b8-729e187725cf,4365c32d-90b8-4269-8419-57319339f883,Accepted,2,0.4,0,"[null,null]",2,,,"Adam sin cause death to everyone when Jesus died on the cross he pay the debt off for everyone may be in life","Doctrine of Sin",e7d71536-a4eb-4896-82d5-c465fd3e535f,66359424,,,128,0.4,"[{""id"":1913,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1913,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-01,,
2021,1746335473577,173133d1-513b-49df-b6b8-729e187725cf,9bea11fc-4303-4e7e-9ea1-4ec61b76f536,Accepted,2,0.35,0,"[null,null]",3.5,,,"Set up, tear down, building relationships, finding volunteers , building leaders for recovery","Celebrate Recovery",f5969a27-76ee-47df-95f4-b9d8582d0b20,55270860,,,128,0.35,"[{""id"":1939,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1939,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-03,2025-05-03,2025-05-06
2022,1746388492890,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.45,0,"[null,null]",7,,,"Today we went to cal state la to go sit in a college class to see how it would be and to experience.We also got to take a tour of the campus which is really cool.","Cal State LA",df3f61b0-8bd5-4c8c-a59a-d303aaba90d0,18266889,,,130,0.45,"[{""id"":1925,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1925,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-01,2025-05-04,2025-05-05
2023,1746388799237,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.19,0,"[null,null]",3,,,"Today i got to learn about being behind the camera with a well known person who works on big movies.he taught me how to hold a cameras and how to move it. it was really cool because i got to record everyone in a very cool style.a style that i thought would never,i learned lots of stuff that i did not know like what too call an actor and what to tell them so they can be camera ready.it was really nice","Job Shadow with gary",df3f61b0-8bd5-4c8c-a59a-d303aaba90d0,58731562,,,130,0.19,"[{""id"":1924,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1924,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-17,2025-05-04,2025-05-05
2024,1746477187353,173133d1-513b-49df-b6b8-729e187725cf,9bea11fc-4303-4e7e-9ea1-4ec61b76f536,Accepted,2,0.45,0,"[null,null]",4.5,,,"Volunteer set up, sermon, setting up games, leading other volunteers, organizing positions for volunteers, connecting with students and volunteers, tear down.","Youth Night @ ACC",f5969a27-76ee-47df-95f4-b9d8582d0b20,87734710,,,128,0.45,"[{""id"":1938,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1938,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-04,2025-05-05,2025-05-06
2025,1746487970294,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.17,0,"[null,null]",3,,,"We did the dreamscape virtual reality at asu along with a mini tour",Ecrew,b75688c0-705d-4495-bc5c-34b5e28efb9b,80178321,,,131,0.17,"[{""id"":1920,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1920,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-10,2025-05-05,2025-05-05
2026,1746488050376,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.17,0,"[null,null]",3,,,"Had a jeopardy game on all the content we learned over the 8 weeks of ecrew",Ecrew,b75688c0-705d-4495-bc5c-34b5e28efb9b,44686974,,,131,0.17,"[{""id"":1919,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1919,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-17,2025-05-05,2025-05-05
2027,1746488215598,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.17,0,"[null,null]",3,,,"Ecrew graduation and certificate nominations and after I explained what wise is to all the kids and parents",Ecrew,b75688c0-705d-4495-bc5c-34b5e28efb9b,52806148,,,131,0.17,"[{""id"":1918,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1918,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-24,2025-05-05,2025-05-05
2028,1746488987498,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,2,0.45,0,,7,,,"We went to a college and were given a tour of the campus and before that I participated a college class","Cal state visit",79f7938a-f5d9-40ac-b2cd-12066453bbd8,19943276,,,127,0.45,"[{""id"":1923,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1923,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-01,2025-05-05,2025-05-05
2029,1746489156119,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,2,0.06,0,"[null,null]",1,,,"I worked put my whole body with 50 pull ups, for back and biceps,dips for my chest, triceps and shoulders, I also worked out my legs using the leg press machine","Working out",79f7938a-f5d9-40ac-b2cd-12066453bbd8,45598201,,,127,0.06,"[{""id"":1922,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1922,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-03,2025-05-05,2025-05-05
2030,1746489301969,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,2,0.13,0,"[null,null]",2,,,"We exercised our lungs and legs by playing ultimate Frisbee at the local park","Park day",79f7938a-f5d9-40ac-b2cd-12066453bbd8,65029234,,,127,0.13,"[{""id"":1921,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1921,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-05,2025-05-05,2025-05-05
2031,1746497582092,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,2,0.13,0,"[null,null]",2,,,"I was able to play with friends and how I was also able to have a fun time with my friends",Park,ed120f1b-7d64-4772-a3e1-ff354449de85,54558035,,,127,0.13,"[{""id"":1936,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1936,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-05,2025-05-05,2025-05-05
2032,1746497821260,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[null,null]",2,,,"Today we had a jkl lesson about all the events and summer activities we were going to have they also announced the people who will be going to Disneyland and be going to beach day.","JKL meeting",b6f167a2-6da2-424f-8cdd-e7f2d1f1743f,7523149,,,130,0.13,"[{""id"":1935,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1935,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-30,2025-05-05,2025-05-05
2033,1746497998886,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[null,null]",2,,,"Today we had to walk from our school to the nearest park Darby were I lead the crowd and carried the frisbee to play with but once arriving at the park we were told that we basically had free time and so I played on the swings and at the play ground before going to go play frisbee with some of my friend were we used the frisbee as a football after this we walked back and were dismissed","Park day",b6f167a2-6da2-424f-8cdd-e7f2d1f1743f,47908128,,,130,0.13,"[{""id"":1934,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1934,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-05,2025-05-05,2025-05-05
2034,1746498693547,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,2,0.09,0,"[null,null]",1.45,,,"We were learning how important to help our family and community and how Jesus wants us to help others so that we can receive eternal life","Church school",ed120f1b-7d64-4772-a3e1-ff354449de85,35372336,,,127,0.09,"[{""id"":1933,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1933,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-03-27,2025-05-05,2025-05-05
2035,1746498954523,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,2,0.09,0,,1.45,,,"We as a class where going to the persist to confesses our sins","Church school",ed120f1b-7d64-4772-a3e1-ff354449de85,14917680,,,127,0.09,"[{""id"":1932,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1932,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-02,2025-05-05,2025-05-05
2036,1746499211868,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,2,0.09,0,"[null,null]",1.45,,,"we as a class were learning about holy week and what were Jesus sacrifices for humanity","Church school",ed120f1b-7d64-4772-a3e1-ff354449de85,34399387,,,127,0.09,"[{""id"":1931,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1931,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-03,2025-05-05,2025-05-05
2037,1746499326362,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,2,0.09,0,"[null,null]",1.45,,,"Learning the significates of resaving the eucharist","church school",ed120f1b-7d64-4772-a3e1-ff354449de85,2135806,,,127,0.09,"[{""id"":1930,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1930,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-10,2025-05-05,2025-05-05
2038,1746499526778,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,cafe5850-3e06-41ef-a3b6-e1a82c4eb17a,Accepted,2,0.09,0,"[null,null]",1.45,,,"We recognized the school year and restating our faith and how the teacher was proud that she stuck around even though she wouldn't teach that class again","church school",ed120f1b-7d64-4772-a3e1-ff354449de85,86540960,,,127,0.09,"[{""id"":1929,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1929,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-24,2025-05-05,2025-05-05
2039,1746574170356,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.29,0,"[null,null]",5,,,"I sold products as the entrepreneur fair, We sold Mexican snacks and keychains, and stolls","MAKER FAIR",20f476ca-0c70-46b6-982e-179fbc382c69,68494593,,,132,0.29,"[{""id"":1947,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1947,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-03,2025-05-06,2025-05-07
2040,1746574979802,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,2,0.29,0,,5,,,"I DIY-ed ~10 shirts into ~10 tote bags for the thrift shop","DIY Shirt Bags",47b644f2-0ed8-4cf3-8445-c7f2d9175359,61478236,,,124,0.29,"[{""id"":1948,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1948,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-04-22,2025-05-06,2025-05-07
2041,1746587631100,173133d1-513b-49df-b6b8-729e187725cf,9bea11fc-4303-4e7e-9ea1-4ec61b76f536,Accepted,2,0.2,0,"[null,null]",2,,,"Feeding the homeless","Andre House",e7d71536-a4eb-4896-82d5-c465fd3e535f,84063293,,,128,0.2,"[{""id"":1940,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1940,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-03,2025-05-06,2025-05-07
2042,1746587791299,173133d1-513b-49df-b6b8-729e187725cf,383a48ed-f185-4791-a5fd-67b8e849d2e4,Accepted,2,0.4,0,"[null,null]",2,,,"Charting your course","Launching Leaders",db57d37d-4092-4a19-a808-e03779c5a0ad,12250252,,,128,0.4,"[{""id"":1943,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1943,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-06,2025-05-06,2025-05-07
2043,1746587827199,173133d1-513b-49df-b6b8-729e187725cf,383a48ed-f185-4791-a5fd-67b8e849d2e4,Accepted,2,0.4,0,"[null,null]",2,,,"Whatever when doing activities make sure they are vital not trivial","Charting your Course",e7d71536-a4eb-4896-82d5-c465fd3e535f,95116639,,,128,0.4,"[{""id"":1942,""field_0"":""This is a test"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1942,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-05-06,2025-05-06,2025-05-07
